SizeID,ShapeID,DimDepth,DimDepthImperial,DimWidth,DimWidthImperial,DimWeight,DimWeightImperial,DimWeightMetric,DimThickness,DimThicknessImperial,DimGage,DimGageImperial,DimDiameter,DimDiameterImperial,DimComment,SizeUnits,BaseWeight,UnitWeight,XSectionalArea,Depth,FlangeWidth,FlangeThickness,WebThickness,KDistance,AdjustedK,UsualGage,SecondaryGage,AxisXXS,InsideDiameter,OutsideDiameter,WallThickness,CalcRevaluation,RevaluationLength1,RevaluationLength2,RevaluationLength3,RevaluationPrice1,RevaluationPrice2,RevaluationPrice3,ChargeLength,CalcScrap,ScrapWidth,ScrapLength,ScrapPrice,Kerf,KerfRipCut,KerfCrossCut,KerfInternalCut,TrimLeadingWidth,TrimLeadingLength,TrimTrailingWidth,TrimTrailingLength,ClampAllowanceFromPart,ValidCombiningScrapPercentage,FirstCutCost,FirstCutCharge,AdditionalCutCost,AdditionalCutCharge,DimensionSizesImperial,DimensionSizesImperial_Reverse,DimensionSizesImperial_EDI,Dim1Imperial,Dim1SortValue,Dim2Imperial,Dim2SortValue,Dim3Imperial,Dim3SortValue,Dim4Imperial,Dim4SortValue,Dim5Imperial,Dim5SortValue,Dim6Imperial,Dim6SortValue,SortOrder,SortOrder_Reverse,ProNestDesignation,SigmaNestDesignation,ERPDesignation
480,85,76.2001524003048,76.2001524003048,76.2001524003048,76.2001524003048,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,,10714.758964139988,1361.2930451667355,,,,,19.0500381000762,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2436.817373634747,,0.0,,,,,0.0,,355.6007112014224,1.0,0.0,0.0,0.0,0.0,0.0,3 x 3 x 3/8,,3X3X3/8,3,76.200152,3,76.200152,6.0,9.5250191,,,,,,,39936.0,,,,A
481,85,76.2001524003048,76.2001524003048,76.2001524003048,76.2001524003048,,,,7.93751587503175,7.93751587503175,,,,,,Imperial,,9077.781900174157,1148.389393552981,,,,,17.4752349504699,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2436.81737363475,,0.0,,,,,0.0,,311.150622301245,1.0,0.0,0.0,0.0,0.0,0.0,3 x 3 x 5/16,,3X3X5/16,3,76.200152,3,76.200152,5.0,7.9375159,,,,,,,38912.0,,,,A
482,85,76.2001524003048,76.2001524003048,76.2001524003048,76.2001524003048,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,7291.98873948416,929.034116132748,,,,,15.8750317500635,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2436.81737363475,,0.0,,,,,0.0,,352.425704851409,1.0,0.0,0.0,0.0,0.0,0.0,3 x 3 x 1/4,,3X3X1/4,3,76.200152,3,76.200152,4.0,6.3500127,,,,,,,37888.0,,,,A
483,85,76.2001524003048,76.2001524003048,76.2001524003048,76.2001524003048,,,,4.76250952501905,4.76250952501905,,,,,,Imperial,0.0,5521.077188466577,703.2272129060387,,,,,14.3002286004572,,,,,,,,%,,,,,,,,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,3 x 3 x 3/16,,3X3X3/16,3,76.200152,3,76.200152,3.0,4.7625095,,,,,,,36864.0,,,,A
484,85,76.2001524003048,76.2001524003048,63.500127000254,63.500127000254,,,,12.7000254000508,12.7000254000508,,,,,,Imperial,0.0,12649.368221554152,1612.906451619355,,,,,22.2250444500889,,,,,,,,%,24384.0487680975,,,25.0,,,,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,3 x 2 1/2 x 1/2,,3X2-1/2X1/2,3,76.200152,2.5,63.500127,8.0,12.700025,,,,,,,33920.0,,,,C
486,85,76.2001524003048,76.2001524003048,63.500127000254,63.500127000254,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,0.0,9821.86238379499,1245.163780650142,,,,,19.0500381000762,,,,,,,,%,24384.0487680975,,,1.0,,,,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,3 x 2 1/2 x 3/8,,3X2-1/2X3/8,3,76.200152,2.5,63.500127,6.0,9.5250191,,,,,,,33792.0,,,,D
487,85,76.2001524003048,76.2001524003048,63.500127000254,63.500127000254,,,,7.93751587503175,7.93751587503175,,,,,,Imperial,0.0,8333.701416553326,1051.6150064558194,,,,,17.4752349504699,,,,,,,,%,24384.0487680975,,,1.0,,,,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,3 x 2 1/2 x 5/16,,3X2-1/2X5/16,3,76.200152,2.5,63.500127,5.0,7.9375159,,,,,,,32768.0,,,,D
488,85,76.2001524003048,76.2001524003048,63.500127000254,63.500127000254,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,0.0,6696.724352587493,851.6146064550194,,,,,15.8750317500635,,,,,,,,%,24384.0487680975,,,25.0,,,,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,3 x 2 1/2 x 1/4,,3X2-1/2X1/4,3,76.200152,2.5,63.500127,4.0,6.3500127,,,,,,,31744.0,,,,C
489,85,76.2001524003048,76.2001524003048,63.500127000254,63.500127000254,,,,4.76250952501905,4.76250952501905,,,,,,Imperial,0.0,5044.865678949245,645.162580647742,,,,,14.3002286004572,,,,,,,,%,24384.0487680975,,,25.0,,,,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,3 x 2 1/2 x 3/16,,3X2-1/2X3/16,3,76.200152,2.5,63.500127,3.0,4.7625095,,,,,,,30720.0,,,,C
490,85,76.2001524003048,76.2001524003048,50.8001016002032,50.8001016002032,,,,12.7000254000508,12.7000254000508,,,,,,Imperial,0.0,11458.83944776082,1458.0674322638968,,,,,20.6502413004826,,,,,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,3 x 2 x 1/2,,3X2X1/2,3,76.200152,2,50.800102,8.0,12.700025,,,,,,,29696.0,,,,D
491,85,76.2001524003048,76.2001524003048,50.8001016002032,50.8001016002032,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,,8780.149706725824,1129.0345161335483,,,,,17.4752349504699,,,,,,,,%,24384.0487680975,0.0,0.0,25.0,0.0,0.0,0.0,,,2436.81737363475,,0.0,,,,,0.0,,311.150622301245,1.0,0.0,0.0,0.0,0.0,0.0,3 x 2 x 3/8,,3X2X3/8,3,76.200152,2,50.800102,6.0,9.5250191,,,,,,,27648.0,,,,C
492,85,76.2001524003048,76.2001524003048,50.8001016002032,50.8001016002032,,,,7.93751587503175,7.93751587503175,,,,,,Imperial,0.0,7440.804836208325,954.8406193586579,,,,,15.8750317500635,,,,,,,,%,24384.0487680975,,,1.0,,,,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,3 x 2 x 5/16,,3X2X5/16,3,76.200152,2,50.800102,5.0,7.9375159,,,,,,,26624.0,,,,D
493,85,76.2001524003048,76.2001524003048,50.8001016002032,50.8001016002032,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,6101.459965690828,774.1950967772904,,,,,14.3002286004572,,,,,,,,%,24384.0487680975,0.0,0.0,50.0,0.0,0.0,0.0,,,2436.81737363475,,3.1750063500127,,,,,0.0,,311.150622301245,1.0,0.0,0.0,0.0,0.0,0.0,3 x 2 x 1/4,,3X2X1/4,3,76.200152,2,50.800102,4.0,6.3500127,,,,,,,25600.0,,,,B
494,85,76.2001524003048,76.2001524003048,50.8001016002032,50.8001016002032,,,,4.76250952501905,4.76250952501905,,,,,,Imperial,0.0,4568.654169431912,591.6140864539793,,,,,12.7000254000508,,,,,,,,%,24384.0487680975,,,25.0,,,,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,3 x 2 x 3/16,,3X2X3/16,3,76.200152,2,50.800102,3.0,4.7625095,,,,,,,24576.0,,,,C
495,85,63.500127000254,63.500127000254,63.500127000254,63.500127000254,,,,12.7000254000508,12.7000254000508,,,,,,Imperial,0.0,11458.83944776082,1458.0674322638968,,,,,19.0500381000762,,,,,,,,%,24384.0487680975,,,1.0,,,,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,2 1/2 x 2 1/2 x 1/2,,2-1/2X2-1/2X1/2,2.5,63.500127,2.5,63.500127,8.0,12.700025,,,,,,,22656.0,,,,D
496,85,63.500127000254,63.500127000254,63.500127000254,63.500127000254,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,,8780.149706725824,1116.1312645205935,,,,,15.8750317500635,,,,,,,,%,24384.0487680975,0.0,0.0,25.0,0.0,0.0,0.0,,,2436.81737363475,,0.0,,,,,0.0,,311.150622301245,1.0,0.0,0.0,0.0,0.0,0.0,2 1/2 x 2 1/2 x 3/8,,2-1/2X2-1/2X3/8,2.5,63.500127,2.5,63.500127,6.0,9.5250191,,,,,,,22528.0,,,,C
497,85,63.500127000254,63.500127000254,63.500127000254,63.500127000254,,,,7.93751587503175,7.93751587503175,,,,,,Imperial,0.0,7440.804836208325,941.9373677457032,,,,,14.3002286004572,,,,,,,,%,24384.0487680975,,,1.0,,,0.0,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,2 1/2 x 2 1/2 x 5/16,,2-1/2X2-1/2X5/16,2.5,63.500127,2.5,63.500127,5.0,7.9375159,,,,,,,21504.0,,,,D
498,85,63.500127000254,63.500127000254,63.500127000254,63.500127000254,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,6101.459965690828,767.7434709708131,,,,,12.7000254000508,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2436.81737363475,,0.0,,,,,0.0,,311.150622301245,1.0,0.0,0.0,0.0,0.0,0.0,2 1/2 x 2 1/2 x 1/4,,2-1/2X2-1/2X1/4,2.5,63.500127,2.5,63.500127,4.0,6.3500127,,,,,,,20480.0,,,,A
499,85,63.500127000254,63.500127000254,63.500127000254,63.500127000254,,,,4.76250952501905,4.76250952501905,,,,,,Imperial,,4568.654169431912,581.2914851636156,,,,,11.1252222504445,,,,,,,,%,24384.0487680975,0.0,0.0,50.0,0.0,0.0,0.0,,,2436.81737363475,,0.0,,,,,0.0,,311.150622301245,1.0,0.0,0.0,0.0,0.0,0.0,2 1/2 x 2 1/2 x 3/16,,2-1/2X2-1/2X3/16,2.5,63.500127,2.5,63.500127,3.0,4.7625095,,,,,,,18560.0,,,,B
500,85,63.500127000254,63.500127000254,50.8001016002032,50.8001016002032,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,0.0,7887.253126380826,1000.002000004,,,,,15.8750317500635,,,,,,,,%,24384.0487680975,,,1.0,,,,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,2 1/2 x 2 x 3/8,,2-1/2X2X3/8,2.5,63.500127,2,50.800102,6.0,9.5250191,,,,,,,17536.0,,,,D
501,85,63.500127000254,63.500127000254,50.8001016002032,50.8001016002032,,,,7.93751587503175,7.93751587503175,,,,,,Imperial,0.0,6696.724352587493,851.6146064550194,,,,,14.3002286004572,,,,,,,,%,24384.0487680975,,,25.0,,,,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,2 1/2 x 2 x 5/16,,2-1/2X2X5/16,2.5,63.500127,2,50.800102,5.0,7.9375159,,,,,,,17408.0,,,,C
502,85,63.500127000254,63.500127000254,50.8001016002032,50.8001016002032,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,0.0,5387.142701414828,690.323961293084,,,,,12.7000254000508,,,,,,,,%,24384.0487680975,,,25.0,,,,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,2 1/2 x 2 x 1/4,,2-1/2X2X1/4,2.5,63.500127,2,50.800102,4.0,6.3500127,,,,,,,16384.0,,,,C
503,85,63.500127000254,63.500127000254,50.8001016002032,50.8001016002032,,,,4.76250952501905,4.76250952501905,,,,,,Imperial,0.0,4092.442659914579,527.7429909698529,,,,,11.1252222504445,,,,,,,,%,24384.0487680975,,,1.0,,,,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,2 1/2 x 2 x 3/16,,2-1/2X2X3/16,2.5,63.500127,2,50.800102,3.0,4.7625095,,,,,,,15360.0,,,,D
504,85,50.8001016002032,50.8001016002032,50.8001016002032,50.8001016002032,,,,9.5250190500381,9.5250190500381,,,,,,Imperial,0.0,6994.356546035826,883.8727354874065,,,,,15.8750317500635,,,,,,,,%,24384.0487680975,,,25.0,,,,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,2 x 2 x 3/8,,2X2X3/8,2,50.800102,2,50.800102,6.0,9.5250191,,,,,,,11392.0,,,,C
505,85,50.8001016002032,50.8001016002032,50.8001016002032,50.8001016002032,,,,7.93751587503175,7.93751587503175,,,,,,Imperial,0.0,5833.590991587328,748.3885935513806,,,,,14.3002286004572,,,,,,,,%,24384.0487680975,,,25.0,,,,%,,2436.81737363475,,0.0,,,,,,,311.150622301245,1.0,0.0,,,,,2 x 2 x 5/16,,2X2X5/16,2,50.800102,2,50.800102,5.0,7.9375159,,,,,,,11264.0,,,,C
506,85,50.8001016002032,50.8001016002032,50.8001016002032,50.8001016002032,,,,6.3500127000254,6.3500127000254,,,,,,Imperial,,4747.233485500912,609.0334761314684,,,,,12.7000254000508,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2436.81737363475,,0.0,,,,,0.0,,311.150622301245,1.0,0.0,0.0,0.0,0.0,0.0,2 x 2 x 1/4,,2X2X1/4,2,50.800102,2,50.800102,4.0,6.3500127,,,,,,,10240.0,,,,A
507,85,50.8001016002032,50.8001016002032,50.8001016002032,50.8001016002032,,,,4.76250952501905,4.76250952501905,,,,,,Imperial,,3631.112760069663,465.8073832276697,,,,,11.1252222504445,,,,,,,,%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2436.81737363475,,0.0,,,,,0.0,,457.200914401829,1.0,0.0,0.0,0.0,0.0,0.0,2 x 2 x 3/16,,2X2X3/16,2,50.800102,2,50.800102,3.0,4.7625095,,,,,,,9216.0,,,,A
508,85,50.8001016002032,50.8001016002032,50.8001016002032,50.8001016002032,,,,3.1750063500127,3.1750063500127,,,,,,Imperial,,2455.4655959487477,316.77482709804127,,,,,9.5250190500381,,,,,,,,%,24384.0487680975,0.0,0.0,50.0,0.0,0.0,0.0,,,2436.81737363475,,0.0,,,,,0.0,,457.200914401829,1.0,0.0,0.0,0.0,0.0,0.0,2 x 2 x 1/8,,2X2X1/8,2,50.800102,2,50.800102,2.0,3.1750064,,,,,,,8192.0,,,,B
509,3,558.8011176022351,558.8011176022351,,,249266.962012979,249266.962012979,249500.0,,,,,,,,Imperial,0.0,249266.96201297888,31741.998967868905,558.8011176022352,403.86080772161534,44.95808991617983,26.162052324104646,65.02413004826009,65.02413004826009,,,2146718.2642838266,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,22 x 167.5,167.5 x 22,22X167.5,22,558.80112,167.5,249266.96,,,,,,,,,292864.0,347024.0,,,D
510,3,558.8011176022351,558.8011176022351,,,215783.340250041,215783.340250041,216500.0,,,,,,,,Imperial,0.0,215783.34025004145,27483.92593559381,553.7211074422149,401.32080264160527,40.13208026416053,21.971043942087885,59.944119888239776,59.944119888239776,,,1818975.0178282803,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,22 x 145,145 x 22,22X145,22,558.80112,145,215783.34,,,,,,,,,291840.0,344464.0,,,D
511,3,558.8011176022351,558.8011176022351,,,194949.086708658,194949.086708658,195000.0,,,,,,,,Imperial,0.0,194949.0867086581,24838.75935493807,551.1811023622047,401.32080264160527,36.06807213614427,19.93903987807976,55.88011176022352,55.88011176022352,,,1628883.9348840637,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,22 x 131,131 x 22,22X131,22,558.80112,131,194949.09,,,,,,,,,290816.0,342928.0,,,D
512,3,558.8011176022351,558.8011176022351,,,171138.511232792,171138.511232792,171500.0,,,,,,,,Imperial,0.0,171138.51123279147,21871.011483958453,546.1010922021844,401.32080264160527,30.98806197612395,18.034036068072137,51.05410210820422,51.05410210820422,,,1451902.5817980687,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,22 x 115,115 x 22,22X115,22,558.80112,115,171138.51,,,,,,,,,289792.0,340240.0,,,D
513,3,508.001016002032,508.001016002032,,,441239.726787154,441239.726787154,441500.0,,,,,,,,Imperial,0.0,441239.7267871537,56258.1770324831,546.1010922021844,424.18084836169675,82.04216408432816,45.46609093218186,112.01422402844804,112.01422402844804,,,3424916.925460456,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 296.5,296.5 x 20,20X296.5,20,508.00102,296.5,441239.73,,,,,,,,,288768.0,351120.0,,,D
514,3,508.001016002032,508.001016002032,,,374272.48326127906,374272.48326127906,374000.0,,,,,,,,Imperial,0.0,374272.4832612788,47742.03096793291,533.4010668021336,416.56083312166624,70.10414020828041,39.11607823215646,100.0762001524003,100.0762001524003,,,2851366.2441632506,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 251.5,251.5 x 20,20X251.5,20,508.00102,251.5,374272.48,,,,,,,,,287744.0,350480.0,,,D
515,3,508.001016002032,508.001016002032,,,320698.688440579,320698.688440579,321000.0,,,,,,,,Imperial,0.0,320698.6884405788,40838.791355002075,523.241046482093,411.4808229616459,59.944119888239776,34.036068072136146,89.91617983235966,89.91617983235966,,,2425300.0237710406,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 215.5,215.5 x 20,20X215.5,20,508.00102,215.5,320698.69,,,,,,,,,286720.0,349712.0,,,D
516,3,508.001016002032,508.001016002032,,,295399.951997471,295399.951997471,295500.0,,,,,,,,Imperial,0.0,295399.9519974705,37612.97845176336,520.7010414020828,408.9408178816358,55.88011176022352,30.98806197612395,85.85217170434339,85.85217170434339,,,2195879.7512521585,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 198.5,198.5 x 20,20X198.5,20,508.00102,198.5,295399.95,,,,,,,,,285696.0,349328.0,,,D
517,3,508.001016002032,508.001016002032,,,276797.93990695,276797.93990695,277000.0,,,,,,,,Imperial,0.0,276797.9399069497,35290.393161431486,515.6210312420625,408.9408178816358,52.07010414020828,29.464058928117858,82.04216408432816,82.04216408432816,,,2064782.45266994,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 186,186 x 20,20X186,20,508.00102,186,276797.94,,,,,,,,,283648.0,348560.0,,,D
518,3,508.001016002032,508.001016002032,,,269357.135070741,269357.135070741,269500.0,,,,,,,,Imperial,0.0,269357.13507074135,34322.64929045988,515.6210312420625,406.4008128016256,51.05410210820422,28.44805689611379,81.0261620523241,81.0261620523241,,,1999233.8033788304,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 181,181 x 20,20X181,20,508.00102,181,269357.14,,,,,,,,,282624.0,348048.0,,,D
519,3,508.001016002032,508.001016002032,,,241082.07669315,241082.07669315,241500.0,,,,,,,,Imperial,0.0,241082.07669314972,30774.255096897294,510.54102108204216,403.86080772161534,45.9740919481839,25.4000508001016,75.94615189230377,75.94615189230377,,,1769813.5308599484,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 162,162 x 20,20X162,20,508.00102,162,241082.08,,,,,,,,,279552.0,346128.0,,,D
520,3,508.001016002032,508.001016002032,,,220991.903635387,220991.903635387,221500.0,,,,,,,,Imperial,0.0,220991.90363538728,28129.08851624155,505.4610109220218,401.32080264160527,41.91008382016764,23.62204724409449,71.88214376428753,71.88214376428753,,,1620690.3537226748,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 148.5,148.5 x 20,20X148.5,20,508.00102,148.5,220991.9,,,,,,,,,278528.0,344976.0,,,D
521,3,508.001016002032,508.001016002032,,,206110.293962971,206110.293962971,206000.0,,,,,,,,Imperial,0.0,206110.29396297064,26258.117032363098,502.92100584201165,401.32080264160527,40.13208026416053,21.082042164084328,70.10414020828041,70.10414020828041,,,1451902.5817980687,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 138.5,138.5 x 20,20X138.5,20,508.00102,138.5,206110.29,,,,,,,,,275456.0,343312.0,,,D
522,3,508.001016002032,508.001016002032,,,185276.040421587,185276.040421587,185500.0,,,,,,,,Imperial,0.0,185276.04042158727,23677.46670977213,500.3810007620015,401.32080264160527,36.06807213614427,19.0500381000762,66.04013208026416,66.04013208026416,,,1301140.6884285177,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 124.5,124.5 x 20,20X124.5,20,508.00102,124.5,185276.04,,,,,,,,,273408.0,341648.0,,,D
523,3,508.001016002032,508.001016002032,,,159977.303978479,159977.303978479,160500.0,,,,,,,,Imperial,0.0,159977.303978479,20516.170064598195,495.3009906019812,401.32080264160527,30.98806197612395,16.51003302006604,60.96012192024384,60.96012192024384,,,1114327.0379488564,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 107.5,107.5 x 20,20X107.5,20,508.00102,107.5,159977.3,,,,,,,,,271360.0,339472.0,,,D
524,3,508.001016002032,508.001016002032,,,148072.016240546,148072.016240546,148000.0,,,,,,,,Imperial,0.0,148072.0162405457,18838.747354914063,490.2209804419609,401.32080264160527,27.178054356108714,16.51003302006604,57.1501143002286,57.1501143002286,,,1089746.2944646904,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 99.5,99.5 x 20,20X99.5,20,508.00102,99.5,148072.02,,,,,,,,,269312.0,338192.0,,,D
525,3,508.001016002032,508.001016002032,,,291679.549579366,291679.549579366,292000.0,,,,,,,,Imperial,0.0,291679.5495793664,37290.39716143949,528.3210566421133,314.96062992125985,64.00812801625604,36.06807213614427,93.98018796037591,93.98018796037591,,,2507235.8353849268,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 196,196 x 20,20X196,20,508.00102,196,291679.55,,,,,,,,,284672.0,348944.0,,,D
526,3,508.001016002032,508.001016002032,,,246290.640078496,246290.640078496,247000.0,,,,,,,,Imperial,0.0,246290.6400784956,31483.933935609806,518.1610363220726,309.88061976123953,54.10210820421641,30.98806197612395,84.07416814833628,84.07416814833628,,,2097556.7773154946,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 165.5,165.5 x 20,20X165.5,20,508.00102,165.5,246290.64,,,,,,,,,281600.0,346768.0,,,D
527,3,508.001016002032,508.001016002032,,,243314.318144012,243314.318144012,243000.0,,,,,,,,Imperial,0.0,243314.31814401224,30903.28761302684,518.1610363220726,307.34061468122934,54.10210820421641,29.972059944119888,84.07416814833628,84.07416814833628,,,2048395.2903471624,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 163.5,163.5 x 20,20X163.5,20,508.00102,163.5,243314.32,,,,,,,,,280576.0,346384.0,,,D
528,3,508.001016002032,508.001016002032,,,206854.374446591,206854.374446591,207500.0,,,,,,,,Imperial,0.0,206854.37444659145,26451.665806557423,510.54102108204216,304.8006096012192,45.9740919481839,26.162052324104646,75.94615189230377,75.94615189230377,,,1737039.2062143937,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 139,139 x 20,20X139,20,508.00102,139,206854.37,,,,,,,,,276480.0,343440.0,,,D
529,3,508.001016002032,508.001016002032,,,196437.2476759,196437.2476759,196500.0,,,,,,,,Imperial,0.0,196437.2476758998,24967.791871067613,508.001016002032,302.260604521209,43.94208788417577,24.384048768097536,73.91414782829565,73.91414782829565,,,1625606.502419508,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 132,132 x 20,20X132,20,508.00102,132,196437.25,,,,,,,,,274432.0,343184.0,,,D
530,3,508.001016002032,508.001016002032,,,174858.913650896,174858.913650896,175000.0,,,,,,,,Imperial,0.0,174858.91365089564,22322.625290411877,502.92100584201165,302.260604521209,40.13208026416053,21.082042164084328,70.10414020828041,70.10414020828041,,,1404379.8110620147,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 117.5,117.5 x 20,20X117.5,20,508.00102,117.5,174858.91,,,,,,,,,272384.0,341136.0,,,D
531,3,508.001016002032,508.001016002032,,,157000.982043996,157000.982043996,157000.0,,,,,,,,Imperial,0.0,157000.98204399567,20064.556258144778,500.3810007620015,299.7205994411989,36.06807213614427,19.0500381000762,66.04013208026416,66.04013208026416,,,1256895.3501570188,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 105.5,105.5 x 20,20X105.5,20,508.00102,105.5,157000.98,,,,,,,,,270336.0,339344.0,,,D
532,3,508.001016002032,508.001016002032,,,136166.728502612,136166.728502612,136000.0,,,,,,,,Imperial,0.0,136166.72850261236,17225.840903294713,495.3009906019812,299.7205994411989,30.48006096012192,16.51003302006604,60.45212090424181,60.45212090424181,,,1076636.5646064687,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 91.5,91.5 x 20,20X91.5,20,508.00102,91.5,136166.73,,,,,,,,,268288.0,337168.0,,,D
533,3,508.001016002032,508.001016002032,,,124261.440764679,124261.440764679,124500.0,,,,,,,,Imperial,0.0,124261.44076467904,15806.48322586968,490.2209804419609,299.7205994411989,26.162052324104646,16.51003302006604,56.134112268224534,56.134112268224534,,,1043862.239960914,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 83.5,83.5 x 20,20X83.5,20,508.00102,83.5,124261.44,,,,,,,,,267264.0,335760.0,,,D
534,3,508.001016002032,508.001016002032,,,110867.992059504,110867.992059504,111000.0,,,,,,,,Imperial,0.0,110867.99205950405,14129.060516185547,485.14097028194055,299.7205994411989,21.082042164084328,16.00203200406401,51.05410210820422,51.05410210820422,,,978313.5906698048,,,,%,24384.0487680975,,,1.0,,,24384.0487680975,%,,3656.01981203962,,3.1750063500127,,,,,,,,,0.0,,,,,20 x 74.5,74.5 x 20,20X74.5,20,508.00102,74.5,110867.99,,,,,,,,,266240.0,334480.0,,,D
